MODEL_ENG_4_8;Challenger Mk2;;;;;;;;;;X
MODEL_ENG_4_9;Challenger Mk3;;;;;;;;;;X
MODEL_ENG_4_11;Challenger 2;;;;;;;;;;X
MODEL_ENG_4_12;Challenger 2 LIP;;;;;;;;;;X
MODEL_ENG_4_14;Challenger 3;;;;;;;;;;X
MODEL_ENG_4_15;Challenger 3 Mk10;;;;;;;;;;X
MODEL_ENG_5_7;Centurion;;;;;;;;;;X
MODEL_ENG_5_8;Centurion Mk 13;;;;;;;;;;X
MODEL_ENG_5_11;Chieftain;;;;;;;;;;X
MODEL_ENG_5_12;Chieftain Mk10;;;;;;;;;;X
MODEL_ENG_5_13;Chieftain Mk13;;;;;;;;;;X
MODEL_ENG_5_15;Challenger;;;;;;;;;;X
MODEL_ENG_5_16;Challenger Mk2;;;;;;;;;;X
MODEL_ENG_5_17;Challenger Mk3;;;;;;;;;;X
MODEL_ENG_5_19;Challenger 2;;;;;;;;;;X
MODEL_ENG_5_20;Challenger 2 LIP;;;;;;;;;;X
MODEL_ENG_5_22;Challenger 3;;;;;;;;;;X
MODEL_ENG_5_23;Challenger 3 Mk10;;;;;;;;;;X
MODEL_ENG_12_0;English Electric Lightning;;;;;;;;;;X
MODEL_ENG_12_1;F-4K Phantom II;;;;;;;;;;X
MODEL_ENG_12_2;Tornado ADV;;;;;;;;;;X
MODEL_ENG_12_3;EF-2000 Typhoon;;;;;;;;;;X
MODEL_ENG_12_4;EF-2010 Hurricane;;;;;;;;;;X
MODEL_ENG_12_5;EF-2010C Hurricane;;;;;;;;;;X
MODEL_ENG_13_0;Hawker Hunter;;;;;;;;;;X
MODEL_ENG_13_1;BAE Harrier II;;;;;;;;;;X
MODEL_ENG_13_2;;;;;;;;;;;X
MODEL_ENG_13_3;;;;;;;;;;;X
MODEL_ENG_13_4;F-35 Lightning II;;;;;;;;;;X
MODEL_ENG_13_5;F-35D Lightning II;;;;;;;;;;X
MODEL_ENG_14_0;Avro Vulcan;;;;;;;;;;X
MODEL_ENG_14_1;Handley Page Victor;;;;;;;;;;X
MODEL_ENG_14_2;B-1K Lancer;;;;;;;;;;X
MODEL_ENG_14_3;X-30;;;;;;;;;;X
MODEL_ENG_14_5;B-2K Spirit;;;;;;;;;;X
MODEL_ENG_15_0;BAE Hawk T1;;;;;;;;;;X
MODEL_ENG_15_1;Blackburn Buccaneer;;;;;;;;;;X
MODEL_ENG_15_2;SEPECAT Jaguar;;;;;;;;;;X
MODEL_ENG_15_3;Tornado IDS;;;;;;;;;;X
MODEL_ENG_15_4;EF-2010G Hurricane;;;;;;;;;;X
MODEL_ENG_15_6;BAE Replica;;;;;;;;;;X
MODEL_ENG_16_0;Avro Shackleton;;;;;;;;;;X
MODEL_ENG_16_1;Nimrod MR 1;;;;;;;;;;X
MODEL_ENG_16_2;Nimrod MRA4;;;;;;;;;;X
MODEL_ENG_16_3;Nimrod MRA6;;;;;;;;;;X
MODEL_ENG_16_4;Airbus A400N NPAV;;;;;;;;;;X
MODEL_ENG_17_0;;;;;;;;;;;X
MODEL_ENG_17_1;F-35 Lightning II;;;;;;;;;;X
MODEL_ENG_18_0;C-130K Hercules;;;;;;;;;;X
MODEL_ENG_18_1;C-130J Super Hercules;;;;;;;;;;X
MODEL_ENG_18_2;C-17 Globemaster III;;;;;;;;;;X
MODEL_ENG_18_3;Airbus A-400M Atlas;;;;;;;;;;X
MODEL_ENG_18_4;Airbus A-500M;;;;;;;;;;X
MODEL_ENG_20_0;Atlas B;;;;;;;;;;X
MODEL_ENG_20_1;LGM-30 Minuteman;;;;;;;;;;X
MODEL_ENG_20_2;;;;;;;;;;;X
MODEL_ENG_20_3;;;;;;;;;;;X
MODEL_ENG_22_0;County-Class;;;;;;;;;;X
MODEL_ENG_22_1;Type 42 Sheffield-Class;;;;;;;;;;X
MODEL_ENG_22_2;;;;;;;;;;;X
MODEL_ENG_22_3;Type 45 Daring-Class;;;;;;;;;;X
MODEL_ENG_22_4;Type 47 Victorious-Class;;;;;;;;;;X
MODEL_ENG_23_0;Resolution-Class;;;;;;;;;;X
MODEL_ENG_23_1;;;;;;;;;;;X
MODEL_ENG_23_2;Vanguard-Class;;;;;;;;;;X
MODEL_ENG_23_3;Admiral;;;;;;;;;;X
MODEL_ENG_23_4;Duke of York;;;;;;;;;;X
MODEL_ENG_25_0;Type 21 Amazon-Class;;;;;;;;;;X
MODEL_ENG_25_1;Type 22 Broadsword-Class;;;;;;;;;;X
MODEL_ENG_25_2;Type 23 Duke-Class;;;;;;;;;;X
MODEL_ENG_25_3;Type 24 Lancelot-Class;;;;;;;;;;X
MODEL_ENG_25_4;Type 25 Warrior-Class;;;;;;;;;;X
MODEL_ENG_27_0;Centaur-Class;;;;;;;;;;X
MODEL_ENG_27_1;Invincible-Class;;;;;;;;;;X
MODEL_ENG_27_2;Queen Elizabeth-Class;;;;;;;;;;X
MODEL_ENG_27_3;Victoria-Class;;;;;;;;;;X
MODEL_ENG_27_4;Leviathan-Class;;;;;;;;;;X
MODEL_ENG_28_0;Oberon-Class;;;;;;;;;;X
MODEL_ENG_28_1;Imp. Oberon-Class;;;;;;;;;;X
MODEL_ENG_28_2;Upholder-Class;;;;;;;;;;X
MODEL_ENG_28_3;Imp. Upholder-Class;;;;;;;;;;X
MODEL_ENG_28_11;Churchill-Class;;;;;;;;;;X
MODEL_ENG_28_12;Swiftsure-Class;;;;;;;;;;X
MODEL_ENG_28_13;Imp. Swiftsure-Class;;;;;;;;;;X
MODEL_ENG_28_14;Trafalgar-Class;;;;;;;;;;X
MODEL_ENG_28_15;Imp. Trafalgar-Class;;;;;;;;;;X
MODEL_ENG_28_16;Astute-Class;;;;;;;;;;X
MODEL_ENG_28_17;Imp. Astute-Class;;;;;;;;;;X
MODEL_ENG_28_18;Dominator-Class;;;;;;;;;;X
MODEL_ENG_28_19;Imp. Dominator-Class;;;;;;;;;;X
MODEL_ENG_30_0;;;;;;;;;;;X
MODEL_ENG_30_2;Fearless-Class;;;;;;;;;;X
MODEL_ENG_30_3;Albion-Class;;;;;;;;;;X
MODEL_ENG_30_4;Ocean-Class;;;;;;;;;;X
MODEL_ENG_30_5;Eagle-Class;;;;;;;;;;X
BRIG_MODEL_ENG_8_0;Bell 212;;;;;;;;;;X
BRIG_MODEL_ENG_8_1;Westland Lynx;;;;;;;;;;X
BRIG_MODEL_ENG_8_2;Westland Lynx AH.7;;;;;;;;;;X
BRIG_MODEL_ENG_8_3;WAH-64 Apache;;;;;;;;;;X
BRIG_MODEL_ENG_8_4;WAH-66 Comanche;;;;;;;;;;X
BRIG_MODEL_ENG_14_0;Sea Harrier;;;;;;;;;;X
BRIG_MODEL_ENG_14_1;Sea Harrier II;;;;.;;;;;;X
BRIG_MODEL_ENG_14_2;Sea Harrier II;;;;;;;;;;X
BRIG_MODEL_ENG_14_3;F-35C Lightning II;;;;;;;;;;X
#;;;;;;;;;;;
MODEL_EST_25_0;Beskytteren-Class;;;;;;;;;;X
#;;;;;;;;;;;
MODEL_ETH_4_0;T-55;;;;;;;;;;X
MODEL_ETH_4_1;T-62;;;;;;;;;;X
MODEL_ETH_4_3;T-72;;;;;;;;;;X
MODEL_ETH_4_4;T-72A;;;;;;;;;;X
MODEL_ETH_4_5;T-72BM;;;;;;;;;;X
MODEL_ETH_4_7;T-80;;;;;;;;;;X
MODEL_ETH_4_8;T-80U;;;;;;;;;;X
MODEL_ETH_4_9;T-80UM2;;;;;;;;;;X
MODEL_ETH_4_11;T-90;;;;;;;;;;X
MODEL_ETH_4_12;T-90M;;;;;;;;;;X
MODEL_ETH_4_14;T-95;;;;;;;;;;X
MODEL_ETH_4_15;T-95B;;;;;;;;;;X
MODEL_ETH_5_7;T-55;;;;;;;;;;X
MODEL_ETH_5_8;T-62;;;;;;;;;;X
MODEL_ETH_5_11;T-72;;;;;;;;;;X
MODEL_ETH_5_12;T-72A;;;;;;;;;;X
MODEL_ETH_5_13;T-72BM;;;;;;;;;;X
MODEL_ETH_5_15;T-80;;;;;;;;;;X
MODEL_ETH_5_16;T-80U;;;;;;;;;;X
MODEL_ETH_5_17;T-80UM2;;;;;;;;;;X
MODEL_ETH_5_19;T-90;;;;;;;;;;X
MODEL_ETH_5_20;T-90M;;;;;;;;;;X
MODEL_ETH_5_22;T-95;;;;;;;;;;X
MODEL_ETH_5_23;T-95B;;;;;;;;;;X
MODEL_ETH_12_0;Su-9 Fishpot;;;;Su-9 Fishpot;;;;;;X
MODEL_ETH_12_1;MiG-23 Flogger;;;;MiG-23;;;;;;X
MODEL_ETH_12_2;Su-27 Flanker;;;;MiG-29;;;;;;X
MODEL_ETH_12_3;Su-35 Flanker-F;;;;;;;;;;X
MODEL_ETH_12_4;Su-38 Firefox;;;;;;;;;;X
MODEL_ETH_12_5;Su-38B Firefox;;;;;;;;;;X
MODEL_ETH_13_0;MiG-19 Fresco-C;;;;MiG-19;;;;;;X
MODEL_ETH_13_1;MiG-21 Fishbed;;;;MiG-21;;;;;;X
MODEL_ETH_13_2;MiG-29 Fulcrum;;;;MiG-29;;;;;;X
MODEL_ETH_13_3;MiG-35 Fulcrum-F;;;;MiG-29;;;;;;X
MODEL_ETH_13_4;MiG-39 Flatpack;;;;;;;;;;X
MODEL_ETH_13_5;MiG-39B Flatpack;;;;;;;;;;X
MODEL_ETH_17_0;Su-25 Frogfoot;;;;;;;;;;X
MODEL_ETH_18_0;Antonov An-12;;;;;;;;;;X
MODEL_ETH_18_1;C-130H Hercules;;;;;;;;;;X
BRIG_MODEL_ETH_8_0;Mi-8 Hip;;;;;;;;;;X
BRIG_MODEL_ETH_8_1;Mi-24 Hind;;;;;;;;;;X
#;;;;;;;;;;;
MODEL_EUS_4_0;Type 59;;;;;;;;;;X
MODEL_EUS_4_1;Type 59D;;;;;;;;;;X
MODEL_EUS_4_3;Type 80;;;;;;;;;;X
MODEL_EUS_4_4;Type 88;;;;;;;;;;X
MODEL_EUS_4_5;Type 96;;;;;;;;;;X
MODEL_EUS_4_7;Type 98;;;;;;;;;;X
MODEL_EUS_4_8;Type 99;;;;;;;;;;X
MODEL_EUS_4_9;Type 99A2;;;;;;;;;;X
MODEL_EUS_4_11;Type 08;;;;;;;;;;X
MODEL_EUS_4_12;Type 08A2;;;;;;;;;;X
MODEL_EUS_4_14;Type 16;;;;;;;;;;X
MODEL_EUS_4_15;Type 16A2;;;;;;;;;;X
MODEL_EUS_5_7;Type 59;;;;;;;;;;X
MODEL_EUS_5_8;Type 59D;;;;;;;;;;X
MODEL_EUS_5_11;Type 80;;;;;;;;;;X
MODEL_EUS_5_12;Type 88;;;;;;;;;;X
MODEL_EUS_5_13;Type 96;;;;;;;;;;X
MODEL_EUS_5_15;Type 98;;;;;;;;;;X
MODEL_EUS_5_16;Type 99;;;;;;;;;;X
MODEL_EUS_5_17;Type 99A2;;;;;;;;;;X
MODEL_EUS_5_19;Type 08;;;;;;;;;;X
MODEL_EUS_5_20;Type 08A2;;;;;;;;;;X
MODEL_EUS_5_22;Type 16;;;;;;;;;;X
MODEL_EUS_5_23;Type 16A2;;;;;;;;;;X
MODEL_EUS_12_2;Shenyang J-11;;;;J-7I;;;;;;X
MODEL_EUS_12_3;SU-30MK;;;;J-8I;;;;;;X
MODEL_EUS_13_0;Chengdu J-7;;;;;;;;;;X
MODEL_EUS_13_1;Shenyang J-8;;;;;;;;;;X
MODEL_EUS_13_2;Chengdu J-10;;;;;;;;;;X
MODEL_EUS_13_3;Chengdu J-10C;;;;;;;;;;X
MODEL_EUS_13_4;Shenyang J-12;;;;;;;;;;X
MODEL_EUS_13_5;Chengdu J-13;;;;;;;;;;X
#;;;;;;;;;;;
MODEL_FIN_4_0;T-55;;;;;;;;;;X
MODEL_FIN_4_1;T-55M;;;;;;;;;;X
MODEL_FIN_4_3;T-72;;;;;;;;;;X
MODEL_FIN_4_4;T-72A;;;;;;;;;;X
MODEL_FIN_4_5;T-72BM;;;;;;;;;;X
MODEL_FIN_4_7;Leopard 2;;;;;;;;;;X
MODEL_FIN_4_8;Leopard 2A4;;;;;;;;;;X
MODEL_FIN_4_9;Leopard 2A6;;;;;;;;;;X
MODEL_FIN_4_11;Leopard 3;;;;;;;;;;X
MODEL_FIN_4_12;Leopard 3A5;;;;;;;;;;X
MODEL_FIN_4_14;Leopard 4;;;;;;;;;;X
MODEL_FIN_4_15;Leopard 4A6;;;;;;;;;;X
MODEL_FIN_5_7;T-55;;;;;;;;;;X
MODEL_FIN_5_8;T-55M;;;;;;;;;;X
MODEL_FIN_5_11;T-72;;;;;;;;;;X
MODEL_FIN_5_12;T-72A;;;;;;;;;;X
MODEL_FIN_5_13;T-72BM;;;;;;;;;;X
MODEL_FIN_5_15;Leopard 2;;;;;;;;;;X
MODEL_FIN_5_16;Leopard 2A4;;;;;;;;;;X
MODEL_FIN_5_17;Leopard 2A6;;;;;;;;;;X
MODEL_FIN_5_19;Leopard 3;;;;;;;;;;X
MODEL_FIN_5_20;Leopard 3A5;;;;;;;;;;X
MODEL_FIN_5_22;Leopard 4;;;;;;;;;;X
MODEL_FIN_5_23;Leopard 4A6;;;;;;;;;;X
MODEL_FIN_13_0;J 35 Draken;;;;;;;;;;X
MODEL_FIN_13_1;MiG-21bis Fishbed-L;;;;;;;;;;X
MODEL_FIN_13_2;F/A-18 Hornet;;;;;;;;;;X
MODEL_FIN_13_3;F/A-18E Super Hornet;;;;;;;;;;X
MODEL_FIN_15_0;BAE Hawk;;;;;;;;;;X
MODEL_FIN_18_0;F27 Friendship;;;;;;;;;;X
MODEL_FIN_18_2;Casa C-295;;;;;;;;;;X
#;;;;;;;;;;;
MODEL_FRA_4_0;M47 Patton;;;;;;;;;;X
MODEL_FRA_4_1;M48 Patton;;;;;;;;;;X
MODEL_FRA_4_3;AMX-30;;;;;;;;;;X
MODEL_FRA_4_4;AMX-30B2;;;;;;;;;;X
MODEL_FRA_4_5;AMX-32;;;;;;;;;;X
MODEL_FRA_4_11;AMX-56 Leclerc;;;;;;;;;;X
MODEL_FRA_4_12;AMX-56B2 Leclerc;;;;;;;;;;X
MODEL_FRA_4_14;AMX-78 Lorraine;;;;;;;;;;X
MODEL_FRA_4_15;AMX-78B2 Lorraine;;;;;;;;;;X
MODEL_FRA_5_7;M47 Patton;;;;;;;;;;X
MODEL_FRA_5_8;M48 Patton;;;;;;;;;;X
MODEL_FRA_5_11;AMX-30;;;;;;;;;;X
MODEL_FRA_5_12;AMX-30B2;;;;;;;;;;X
MODEL_FRA_5_13;AMX-32;;;;;;;;;;X
MODEL_FRA_5_19;AMX-56 Leclerc;;;;;;;;;;X
MODEL_FRA_5_20;AMX-56B2 Leclerc;;;;;;;;;;X
MODEL_FRA_5_22;AMX-78 Lorraine;;;;;;;;;;X
MODEL_FRA_5_23;AMX-78B2 Lorraine;;;;;;;;;;X
MODEL_FRA_12_0;Mirage III;;;;;;;;;;X
MODEL_FRA_12_1;Mirage F1;;;;;;;;;;X
MODEL_FRA_12_2;Mirage 2000;;;;;;;;;;X
MODEL_FRA_12_3;Dassault Rafale;;;;;;;;;;X
MODEL_FRA_12_4;;;;;;;;;;;X
MODEL_FRA_12_5;;;;;;;;;;;X
MODEL_FRA_13_0;Mirage III;;;;;;;;;;X
MODEL_FRA_13_1;Mirage F1;;;;;;;;;;X
MODEL_FRA_13_2;Mirage 2000;;;;;;;;;;X
MODEL_FRA_13_3;Dassault Rafale;;;;;;;;;;X
MODEL_FRA_13_4;;;;;;;;;;;X
MODEL_FRA_13_5;;;;;;;;;;;X
MODEL_FRA_15_0;Alpha Jet;;;;;;;;;;X
MODEL_FRA_15_1;;;;;;;;;;;X
MODEL_FRA_15_2;SEPECAT Jaguar;;;;;;;;;;X
MODEL_FRA_15_3;Mirage 2000D;;;;;;;;;;X
MODEL_FRA_15_4;EF-2010G Hurricane;;;;;;;;;;X
MODEL_FRA_16_0;S-2F Tracker;;;;;;;;;;X
MODEL_FRA_16_1;Breguet Atlantic;;;;;;;;;;X
MODEL_FRA_16_2;Breguet Atlantique 2;;;;;;;;;;X
MODEL_FRA_16_3;ATR 72 ASW;;;;;;;;;;X
MODEL_FRA_16_4;P-8 Poseidon;;;;;;;;;;X
MODEL_FRA_17_0;;;;;;;;;;;X
MODEL_FRA_17_1;;;;;;;;;;;X
MODEL_FRA_18_0;Transall C-160;;;;;;;;;;X
MODEL_FRA_18_1;CASA CN-235;;;;;;;;;;X
MODEL_FRA_18_2;CASA C-295;;;;;;;;;;X
MODEL_FRA_18_3;Airbus A-400M Atlas;;;;;;;;;;X
MODEL_FRA_18_4;Airbus A-500M;;;;;;;;;;X
MODEL_FRA_20_0;;;;;;;;;;;X
MODEL_FRA_20_1;;;;;;;;;;;X
MODEL_FRA_22_0;Suffren-Class;;;;;;;;;;X
MODEL_FRA_22_1;Georges Leygues-Class;;;;;;;;;;X
MODEL_FRA_22_2;Tourville-Class;;;;;;;;;;X
MODEL_FRA_22_3;Forbin-Class;;;;;;;;;;X
MODEL_FRA_22_4;Napoleon-Class;;;;;;;;;;X
MODEL_FRA_23_0;Le Redoutable-Class;;;;;;;;;;X
MODEL_FRA_23_1;Le Redoutable M4-Class;;;;;;;;;;X
MODEL_FRA_23_2;Le Triomphant-Class;;;;;;;;;;X
MODEL_FRA_23_3;;;;;;;;;;;X
MODEL_FRA_23_4;;;;;;;;;;;X
MODEL_FRA_24_0;Jeanne d'Arc-Class;;;;;;;;;;X
MODEL_FRA_25_0;;;;;;;;;;;X
MODEL_FRA_25_1;;;;;;;;;;;X
MODEL_FRA_25_2;Floréal-Class;;;;;;;;;;X
MODEL_FRA_25_3;La Fayette-Class;;;;;;;;;;X
MODEL_FRA_25_4;Aquitaine-Class;;;;;;;;;;X
MODEL_FRA_27_0;Clemenceau-Class;;;;;;;;;;X
MODEL_FRA_27_1;;;;;;;;;;;X
MODEL_FRA_27_2;Charles de Gaulle-Class;;;;;;;;;;X
MODEL_FRA_27_3;Richelieu-Class;;;;;;;;;;X
MODEL_FRA_27_4;Luckner-Class;;;;;;;;;;X
MODEL_FRA_28_0;Daphné-Class;;;;;;;;;;X
MODEL_FRA_28_1;Imp. Daphné-Class;;;;;;;;;;X
MODEL_FRA_28_2;Agosta-Class;;;;;;;;;;X
MODEL_FRA_28_3;Agosta 90B-Class;;;;;;;;;;X
MODEL_FRA_28_4;;;;;;;;;;;X
MODEL_FRA_28_5;;;;;;;;;;;X
MODEL_FRA_28_6;Scorpène-Class;;;;;;;;;;X
MODEL_FRA_28_7;Imp. Scorpène-Class;;;;;;;;;;X
MODEL_FRA_28_8;Orque-Class;;;;;;;;;;X
MODEL_FRA_28_9;Imp. Orque-Class;;;;;;;;;;X
MODEL_FRA_28_11;;;;;;;;;;;X
MODEL_FRA_28_12;;;;;;;;;;;X
MODEL_FRA_28_13;;;;;;;;;;;X
MODEL_FRA_28_14;Rubis-Class;;;;;;;;;;X
MODEL_FRA_28_15;Rubis AME-Class;;;;;;;;;;X
MODEL_FRA_28_16;Suffren-Class;;;;;;;;;;X
MODEL_FRA_28_17;Imp. Suffren-Class;;;;;;;;;;X
MODEL_FRA_28_18;Courbet-Class;;;;;;;;;;X
MODEL_FRA_28_19;Imp. Courbet-Class;;;;;;;;;;X
MODEL_FRA_30_0;;;;;;;;;;;X
MODEL_FRA_30_2;Ouragan-Class;;;;;;;;;;X
MODEL_FRA_30_3;Foudre-Class;;;;;;;;;;X
MODEL_FRA_30_4;Mistral-Class;;;;;;;;;;X
MODEL_FRA_30_5;Paris;;;;;;;;;;X
BRIG_MODEL_FRA_8_0;Alouette III;;;;;;;;;;X
BRIG_MODEL_FRA_8_1;SA 341 Gazelle;;;;;;;;;;X
BRIG_MODEL_FRA_8_2;SA 342 Gazelle;;;;;;;;;;X
BRIG_MODEL_FRA_8_3;HAP Tigre;;;;;;;;;;X
BRIG_MODEL_FRA_8_4;HAP Léopard;;;;;;;;;;X
BRIG_MODEL_FRA_14_0;F-8B Crusader/Super-Étendard;;;;;;;;;;X
BRIG_MODEL_FRA_14_1;F-8E Crusader/Super-Étendard;;;;;;;;;;X
BRIG_MODEL_FRA_14_2;Rafale M;;;;;;;;;;X
BRIG_MODEL_FRA_14_3;Rafale BN;;;;;;;;;;X
#;;;;;;;;;;;
MODEL_GEO_4_0;T-55;;;;;;;;;;X
MODEL_GEO_4_1;T-62;;;;;;;;;;X
MODEL_GEO_4_3;T-72;;;;;;;;;;X
MODEL_GEO_4_4;T-72A;;;;;;;;;;X
MODEL_GEO_4_5;T-72BM;;;;;;;;;;X
MODEL_GEO_4_7;T-84;;;;;;;;;;X
MODEL_GEO_4_8;T-84 Oplot;;;;;;;;;;X
MODEL_GEO_4_9;T-84 Oplot-M;;;;;;;;;;X
MODEL_GEO_4_11;Leopard 3;;;;;;;;;;X
MODEL_GEO_4_12;Leopard 3A5;;;;;;;;;;X
MODEL_GEO_4_14;Leopard 4;;;;;;;;;;X
MODEL_GEO_4_15;Leopard 4A6;;;;;;;;;;X
MODEL_GEO_5_7;T-55;;;;;;;;;;X
MODEL_GEO_5_8;T-62;;;;;;;;;;X
MODEL_GEO_5_11;T-72;;;;;;;;;;X
MODEL_GEO_5_12;T-72A;;;;;;;;;;X
MODEL_GEO_5_13;T-72BM;;;;;;;;;;X
MODEL_GEO_5_15;T-84;;;;;;;;;;X
MODEL_GEO_5_16;T-84 Oplot;;;;;;;;;;X
MODEL_GEO_5_17;T-84 Oplot-M;;;;;;;;;;X
MODEL_GEO_5_19;Leopard 3;;;;;;;;;;X
MODEL_GEO_5_20;Leopard 3A5;;;;;;;;;;X
MODEL_GEO_5_22;Leopard 4;;;;;;;;;;X
MODEL_GEO_5_23;Leopard 4A6;;;;;;;;;;X
MODEL_GEO_17_0;Su-25 Frogfoot;;;;;;;;;;X
MODEL_GEO_17_1;;;;;;;;;;;X
MODEL_GEO_18_0;An-12 Cub;;;;;;;;;;X
MODEL_GEO_18_1;Il-76 Candid;;;;;;;;;;X
MODEL_GEO_18_2;An-124 Condor;;;;;;;;;;X
MODEL_GEO_18_3;An-225 Cossak;;;;;;;;;;X
BRIG_MODEL_GEO_8_0;Mi-8 Hip;;;;;;;;;;X
BRIG_MODEL_GEO_8_1;Mi-24 Hind;;;;;;;;;;X
BRIG_MODEL_GEO_8_2;Mi-35 Hind-E;;;;;;;;;;X
BRIG_MODEL_GEO_8_3;;;;;;;;;;;X
BRIG_MODEL_GEO_8_4;;;;;;;;;;;X
#;;;;;;;;;;;
MODEL_GER_4_0;M47 Patton;;;;;;;;;;X
MODEL_GER_4_1;M48 Patton;;;;;;;;;;X
MODEL_GER_4_3;Leopard 1;;;;;;;;;;X
MODEL_GER_4_4;Leopard 1A3;;;;;;;;;;X
MODEL_GER_4_5;Leopard 1A5;;;;;;;;;;X
MODEL_GER_4_7;Leopard 2;;;;;;;;;;X
MODEL_GER_4_8;Leopard 2A4;;;;;;;;;;X
MODEL_GER_4_9;Leopard 2A6;;;;;;;;;;X
MODEL_GER_4_11;Leopard 3;;;;;;;;;;X
MODEL_GER_4_12;Leopard 3A5;;;;;;;;;;X
MODEL_GER_4_14;Leopard 4;;;;;;;;;;X
MODEL_GER_4_15;Leopard 4A6;;;;;;;;;;X
MODEL_GER_5_7;M47 Patton;;;;;;;;;;X
MODEL_GER_5_8;M48 Patton;;;;;;;;;;X
MODEL_GER_5_11;Leopard 1;;;;;;;;;;X
MODEL_GER_5_12;Leopard 1A3;;;;;;;;;;X
MODEL_GER_5_13;Leopard 1A5;;;;;;;;;;X
MODEL_GER_5_15;Leopard 2;;;;;;;;;;X
MODEL_GER_5_16;Leopard 2A4;;;;;;;;;;X
MODEL_GER_5_17;Leopard 2A6;;;;;;;;;;X
MODEL_GER_5_19;Leopard 3;;;;;;;;;;X
MODEL_GER_5_20;Leopard 3A5;;;;;;;;;;X
MODEL_GER_5_22;Leopard 4;;;;;;;;;;X
MODEL_GER_5_23;Leopard 4A6;;;;;;;;;;X
MODEL_GER_12_0;F-104G Starfighter;;;;;;;;;;X
MODEL_GER_12_1;F-4F Phantom II;;;;;;;;;;X
MODEL_GER_12_2;;;;;;;;;;;X
MODEL_GER_12_3;EF-2000 Typhoon;;;;;;;;;;X
MODEL_GER_12_4;EF-2010 Hurricane;;;;;;;;;;X
MODEL_GER_12_5;EF-2010C Hurricane;;;;;;;;;;X
MODEL_GER_13_0;F-104G Starfighter;;;;;;;;;;X
MODEL_GER_13_1;;;;;;;;;;;X
MODEL_GER_13_2;MiG-29 Fulcrum;;;;;;;;;;X
MODEL_GER_13_3;MiG-29G Fulcrum;;;;;;;;;;X
MODEL_GER_13_4;;;;;;;;;;;X
MODEL_GER_13_5;;;;;;;;;;;X
MODEL_GER_15_0;Alpha Jet;;;;;;;;;;X
MODEL_GER_15_1;;;;;;;;;;;X
MODEL_GER_15_2;;;;;;;;;;;X
MODEL_GER_15_3;Tornado IDS;;;;;;;;;;X
MODEL_GER_15_4;EF-2010G Hurricane;;;;;;;;;;X
MODEL_GER_15_6;MBB Lampyridae;;;;;;;;;;X
MODEL_GER_16_0;Fairey Gannet;;;;;;;;;;X
MODEL_GER_16_1;Tornado IDS;;;;;;;;;;X
MODEL_GER_16_2;P-3C Orion;;;;;;;;;;X
MODEL_GER_16_3;P-8A Pegasus;;;;;;;;;;X
MODEL_GER_16_4;Airbus A400N NPAV;;;;;;;;;;X
MODEL_GER_18_0;Transall C-160;;;;;;;;;;X
MODEL_GER_18_1;;;;;;;;;;;X
MODEL_GER_18_2;;;;;;;;;;;X
MODEL_GER_18_3;Airbus A-400M Atlas;;;;;;;;;;X
MODEL_GER_18_4;Airbus A-500M;;;;;;;;;;X
MODEL_GER_20_0;;;;;;;;;;;X
MODEL_GER_20_1;;;;;;;;;;;X
MODEL_GER_22_0;Lütjens-Class;;;;;;;;;;X
MODEL_GER_22_1;;;;;;;;;;;X
MODEL_GER_22_2;Sachsen-Class;;;;;;;;;;X
MODEL_GER_22_3;Baden-Württemberg-Class;;;;;;;;;;X
MODEL_GER_22_4;F126-Class;;;;;;;;;;X
MODEL_GER_25_0;Köln-Class;;;;;;;;;;X
MODEL_GER_25_1;Bremen-Class;;;;;;;;;;X
MODEL_GER_25_2;Brandenburg-Class;;;;;;;;;;X
MODEL_GER_25_3;Rheinland-Class;;;;;;;;;;X
MODEL_GER_25_4;Westfalen-Class;;;;;;;;;;X
MODEL_GER_27_0;Heinrich Lubke-Class;;;;;;;;;;X
MODEL_GER_27_1;Willy Brandt-Class;;;;;;;;;;X
MODEL_GER_27_2;Gustav Heinemann-Class;;;;;;;;;;X
MODEL_GER_27_3;Konrad Adenauer-Class;;;;;;;;;;X
MODEL_GER_27_4;Theodor Heu?-Class;;;;;;;;;;X
MODEL_GER_28_0;Type 205-Class;;;;;;;;;;X
MODEL_GER_28_1;Type 205A-Class;;;;;;;;;;X
MODEL_GER_28_2;Type 206-Class;;;;;;;;;;X
MODEL_GER_28_3;Type 206A-Class;;;;;;;;;;X
MODEL_GER_28_4;;;;;;;;;;;X
MODEL_GER_28_5;;;;;;;;;;;X
MODEL_GER_28_6;Type 212-Class;;;;;;;;;;X
MODEL_GER_28_7;Type 212A-Class;;;;;;;;;;X
MODEL_GER_28_8;Type 216-Class;;;;;;;;;;X
MODEL_GER_28_9;Type 216A-Class;;;;;;;;;;X
MODEL_GER_30_0;;;;;;;;;;;X
MODEL_GER_30_2;Theodor Blank-Class;;;;;;;;;;X
MODEL_GER_30_3;Von Hassel-Class;;;;;;;;;;X
MODEL_GER_30_4;Georg Leber-Class;;;;;;;;;;X
MODEL_GER_30_5;Hans Apel-Class;;;;;;;;;;X
BRIG_MODEL_GER_8_0;UH-1 Iroquois;;;;;;;;;;X
BRIG_MODEL_GER_8_1;Bo 105;;;;;;;;;;X
