SHORT_TECH_APP_INDUSTRY_36_NAME;Decryption;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_37_NAME;Communication;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_38_NAME;Electronic Warfare;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_39_NAME;Targeting;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_40_NAME;Materials;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_41_NAME;Machinery;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_42_NAME;Electronics;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_43_NAME;Computing Machines;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_44_NAME;Encryption;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_45_NAME;Decryption;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_46_NAME;Communication;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_47_NAME;Electronic Warfare;;;;;;;;;;X
SHORT_TECH_APP_INDUSTRY_48_NAME;Targeting;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_1_NAME;2nd Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_2_NAME;3rd Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_3_NAME;4th Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_4_NAME;4.5th Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_5_NAME;5th Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_6_NAME;5.5th Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_7_NAME;2nd Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_8_NAME;3rd Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_9_NAME;4th Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_10_NAME;4.5th Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_11_NAME;5th Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_12_NAME;5.5th Generation;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_13_NAME;Foreign Purchase;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_14_NAME;Licence;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_15_NAME;Domestic;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_16_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_17_NAME;Mid Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_18_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_19_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_20_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_21_NAME;Mid Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_22_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_23_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_24_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_25_NAME;Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_26_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_27_NAME;Jet Light Bomber;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_30_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_31_NAME;Mid Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_32_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_33_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_34_NAME;Adv 21st Century;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_35_NAME;Mid Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_36_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_37_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_38_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_39_NAME;Adv 21st Century;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_40_NAME;Early Cold War CAG;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_41_NAME;Late Cold War CAG;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_42_NAME;Post Cold War CAG;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_43_NAME;21st Century CAG;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_44_NAME;Conversion;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_45_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_46_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_47_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_48_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_49_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_50_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_51_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_52_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_53_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_54_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_55_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_56_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_57_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_58_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_59_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_60_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_61_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_62_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_63_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_AIRCRAFT_64_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_SW_1_NAME;First Steps;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_2_NAME;Gun-Type Nuke;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_3_NAME;Implosion Nuke;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_4_NAME;Fusion-Boosted;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_5_NAME;Hydrogen Bomb;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_6_NAME;1st Gen Reactor;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_7_NAME;2nd Gen Reactor;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_8_NAME;3rd Gen Reactor;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_9_NAME;4th Gen Reactor;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_10_NAME;Early CW BM;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_11_NAME;Late CW ICBM;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_12_NAME;Post CW ICBM;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_13_NAME;21st Cent ICBM;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_14_NAME;First Steps;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_15_NAME;Digital Integration;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_16_NAME;Infantry Weapons;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_17_NAME;Combat Armor;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_18_NAME;Comm Sats;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_19_NAME;Spy Sats;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_20_NAME;Weather Sats;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_21_NAME;GPS;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_22_NAME;Future Comp;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_23_NAME;Decryp SuperComp;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_24_NAME;Recon Drones;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_25_NAME;Armed Recon Drns;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_26_NAME;LR Recon Drns;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_27_NAME;Radar Abs Mat;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_28_NAME;Low RCS;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_29_NAME;Stealth Strike;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_30_NAME;Stealth Strategic;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_31_NAME;Late CW Engines;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_32_NAME;Post CW Engines;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_33_NAME;Biodiesel;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_34_NAME;First Steps;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_35_NAME;Prototypes;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_36_NAME;Fuel Cells;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_37_NAME;Implementation;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_38_NAME;Hybrid Engines;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_SW_39_NAME;Military Hybrid;;;;Fort. CVL;;;;;;X
SHORT_TECH_APP_AD_1_NAME;Implementation;;;;Defensive LÜ;;;;;;X
SHORT_TECH_APP_AD_2_NAME;Implementation;;;;Abfang LÜ;;;;;;X
SHORT_TECH_APP_AD_3_NAME;Implementation;;;;Schnell-Bereitschaft;;;;;;X
SHORT_TECH_APP_AD_4_NAME;Implementation;;;;Verb. Abfangvorgang;;;;;;X
SHORT_TECH_APP_AD_5_NAME;Fighter Tactics;;;;Elek. Verteidigung;;;;;;X
SHORT_TECH_APP_AD_6_NAME;Battlefield Support;;;;Verb. Abfangvorgang;;;;;;X
SHORT_TECH_APP_AD_7_NAME;Interdiction;;;;Fort. Feinderkennung;;;;;;X
SHORT_TECH_APP_AD_8_NAME;Strategic Bombing;;;;Fort. Abfangtaktiken;;;;;;X
SHORT_TECH_APP_AD_9_NAME;Airborne Warfare;;;;Aggressive LÜ;;;;;;X
SHORT_TECH_APP_AD_10_NAME;AWACS Ops;;;;Eskort LÜ;;;;;;X
SHORT_TECH_APP_AD_11_NAME;Naval Patrol;;;;LR Abfangsysteme;;;;;;X
SHORT_TECH_APP_AD_12_NAME;Simulators;;;;Offensive LÜ;;;;;;X
SHORT_TECH_APP_AD_13_NAME;Fighter Tactics;;;;Luftdominanz Doktrin;;;;;;X
SHORT_TECH_APP_AD_14_NAME;Battlefield Support;;;;Stealth-Systeme;;;;;;X
SHORT_TECH_APP_AD_15_NAME;Interdiction;;;;LR Kampf;;;;;;X
SHORT_TECH_APP_AD_16_NAME;Strategic Bombing;;;;Fort. Luftdominanz;;;;;;X
SHORT_TECH_APP_AD_17_NAME;Airborne Warfare;;;;Luftabwehr;;;;;;X
SHORT_TECH_APP_AD_18_NAME;AWACS Ops;;;;Tiefe Luftschläge;;;;;;X
SHORT_TECH_APP_AD_19_NAME;Naval Patrol;;;;Versorgungsstörung;;;;;;X
SHORT_TECH_APP_AD_20_NAME;Simulators;;;;Präzise Schläge;;;;;;X
SHORT_TECH_APP_AD_21_NAME;Fighter Tactics;;;;Führungsunterdrück.;;;;;;X
SHORT_TECH_APP_AD_22_NAME;Battlefield Support;;;;Hochrisiko Zielzerst.;;;;;;X
SHORT_TECH_APP_AD_23_NAME;Interdiction;;;;Stealth-Systeme;;;;;;X
SHORT_TECH_APP_AD_24_NAME;Strategic Bombing;;;;Zielauswahl;;;;;;X
SHORT_TECH_APP_AD_25_NAME;Airborne Warfare;;;;Luftunterstüzung;;;;;;X
SHORT_TECH_APP_AD_26_NAME;AWACS Ops;;;;CAS-Taktiken;;;;;;X
SHORT_TECH_APP_AD_27_NAME;Naval Patrol;;;;Verb. CAS-Taktiken;;;;;;X
SHORT_TECH_APP_AD_28_NAME;Simulators;;;;Cluster-Bomben;;;;;;X
SHORT_TECH_APP_AD_29_NAME;Fighter Tactics;;;;Präzise Angriffe;;;;;;X
SHORT_TECH_APP_AD_30_NAME;Battlefield Support;;;;J-Star;;;;;;X
SHORT_TECH_APP_AD_31_NAME;Interdiction;;;;Kill BoX;;;;;;X
SHORT_TECH_APP_AD_32_NAME;Strategic Bombing;;;;LR Luftunterstützung;;;;;;X
SHORT_TECH_APP_AD_33_NAME;Airborne Warfare;;;;Training/Unterstützung;;;;;;X
SHORT_TECH_APP_AD_34_NAME;AWACS Ops;;;;Frühes Training/Unterstützung;;;;;;X
SHORT_TECH_APP_AD_35_NAME;Naval Patrol;;;;Flughafen-Angriffe;;;;;;X
SHORT_TECH_APP_AD_36_NAME;Simulators;;;;Simulatoren;;;;;;X
SHORT_TECH_APP_AD_37_NAME;Fighter Tactics;;;;Reccon Drohnen;;;;;;X
SHORT_TECH_APP_AD_38_NAME;Battlefield Support;;;;Mod. Luftbetankung;;;;;;X
SHORT_TECH_APP_AD_39_NAME;Interdiction;;;;AWACS;;;;;;X
SHORT_TECH_APP_AD_40_NAME;Strategic Bombing;;;;Mod. Flughafen-Angriffe;;;;;;X
SHORT_TECH_APP_AD_41_NAME;Airborne Warfare;;;;Mod. Außentanks;;;;;;X
SHORT_TECH_APP_AD_42_NAME;AWACS Ops;;;;Real. Kampftraining;;;;;;X
SHORT_TECH_APP_AD_43_NAME;Naval Patrol;;;;LR UAV Recon;;;;;;X
SHORT_TECH_APP_AD_44_NAME;Simulators;;;;Comp. Reperatur;;;;;;X
SHORT_TECH_APP_AD_45_NAME;Early Cold War;;;;VR-Simulatoren;;;;;;X
SHORT_TECH_APP_AD_46_NAME;Late Cold War;;;;Strat. Bombardierung;;;;;;X
SHORT_TECH_APP_AD_47_NAME;Post Cold War;;;;Carped Bombing;;;;;;X
SHORT_TECH_APP_AD_48_NAME;21st Century;;;;CW Doktrinen;;;;;;X
SHORT_TECH_APP_AD_49_NAME;Adv 21st Century;;;;Frühe Präzisionswaff.;;;;;;X
SHORT_TECH_APP_AD_51_NAME;50 Hours/Year;;;;Mod. Außentanks;;;;;;X
SHORT_TECH_APP_AD_52_NAME;100 Hours/Year;;;;Real. Kampftraining;;;;;;X
SHORT_TECH_APP_AD_53_NAME;150 Hours/Year;;;;LR UAV Recon;;;;;;X
SHORT_TECH_APP_AD_54_NAME;200 Hours/Year;;;;Comp. Reperatur;;;;;;X
SHORT_TECH_APP_ND_0_NAME;Frigate Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_1_NAME;Frigate Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_2_NAME;Frigate Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_3_NAME;Frigate Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_4_NAME;Frigate Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_10_NAME;Destroyer Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_11_NAME;Destroyer Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_12_NAME;Destroyer Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_13_NAME;Destroyer Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_14_NAME;Destroyer Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_20_NAME;Cruiser Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_21_NAME;Cruiser Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_22_NAME;Cruiser Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_23_NAME;Cruiser Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_24_NAME;Cruiser Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_30_NAME;Carrier Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_31_NAME;Carrier Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_32_NAME;Carrier Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_33_NAME;Carrier Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_34_NAME;Carrier Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_40_NAME;Submarine Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_41_NAME;Submarine Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_42_NAME;Submarine Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_43_NAME;Submarine Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_44_NAME;Submarine Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_50_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_51_NAME;Mid Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_52_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_53_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_54_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_ND_60_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_61_NAME;Mid Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_62_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_63_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_64_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_ND_70_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_71_NAME;Mid Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_72_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_73_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_74_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_ND_80_NAME;Early Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_81_NAME;Mid Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_82_NAME;Late Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_83_NAME;Post Cold War;;;;;;;;;;X
SHORT_TECH_APP_ND_84_NAME;21st Century;;;;;;;;;;X
SHORT_TECH_APP_ND_90_NAME;Naval Logistics;;;;;;;;;;X
SHORT_TECH_APP_ND_91_NAME;Naval Logistics;;;;;;;;;;X
SHORT_TECH_APP_ND_92_NAME;Naval Logistics;;;;;;;;;;X
SHORT_TECH_APP_ND_93_NAME;Naval Logistics;;;;;;;;;;X
SHORT_TECH_APP_ND_94_NAME;Naval Logistics;;;;;;;;;;X
SHORT_TECH_APP_ND_95_NAME;Convoy Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_96_NAME;Convoy Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_97_NAME;Convoy Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_98_NAME;Convoy Ops;;;;;;;;;;X
SHORT_TECH_APP_ND_99_NAME;Convoy Ops;;;;;;;;;;X
TECH_APP_AIRCRAFT_30_DESC;Early CW Naval Patrol;;;;Einfacher Marinebomber;;;;;;X
TECH_APP_AIRCRAFT_30_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_31_NAME;Mid CW Naval Patrol;;;;Verbesserter Marinebomber;;;;;;X
TECH_APP_AIRCRAFT_31_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_32_NAME;Late CW Naval Patrol;;;;Moderner Marinebomber;;;;;;X
TECH_APP_AIRCRAFT_32_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_33_NAME;21st Cent Naval Patrol;;;;Verbesserter Moderner Marinebomber;;;;;;X
TECH_APP_AIRCRAFT_33_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_34_NAME;Adv 21st Cent Naval Patrol;;;;Fortschrittlicher Marinebomber;;;;;;X
TECH_APP_AIRCRAFT_34_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_35_NAME;Mid CW Air Transport;;;;Frühes Transportflugzeug;;;;;;X
TECH_APP_AIRCRAFT_35_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_36_NAME;Late CW Air Transport;;;;Einfaches Transportflugzeug;;;;;;X
TECH_APP_AIRCRAFT_36_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_37_NAME;Post CW Air Transport;;;;Verbessertes Transportflugzeug;;;;;;X
TECH_APP_AIRCRAFT_37_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_38_NAME;21st Cent Air Transport;;;;Fortschrittliches Transportflugzeug;;;;;;X
TECH_APP_AIRCRAFT_38_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_39_NAME;Adv 21st Cent Air Transport;;;;Verbessertes Fortschrittliches Transportflugzeug;;;;;;X
TECH_APP_AIRCRAFT_39_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_49_DESC;Early CW Air-to-Air Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_49_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_50_DESC;Late CW Air-to-Air Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_50_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_51_NAME;Post CW Air-to-Air Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_51_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_52_NAME;21st Century Air-to-Air Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_52_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_53_NAME;Early CW Air-to-Ground Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_53_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_54_NAME;Late CW Air-to-Ground Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_54_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_55_NAME;Post CW Air-to-Ground Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_55_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_56_NAME;21st Century Air-to-Ground Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_56_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_57_NAME;Early CW Air-to-Sea Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_57_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_58_NAME;Late CW Air-to-Sea Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_58_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_59_NAME;Post CW Air-to-Sea Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_59_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_60_NAME;21st Century CW Air-to-Sea Missile;;;;;;;;;;X
TECH_APP_AIRCRAFT_60_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_61_NAME;Early CW ECM/EW;;;;;;;;;;X
TECH_APP_AIRCRAFT_61_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_62_NAME;Late CW ECM/EW;;;;;;;;;;X
TECH_APP_AIRCRAFT_62_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_63_NAME;Post CW ECM/EW;;;;;;;;;;X
TECH_APP_AIRCRAFT_63_DESC;;;;;;;;;;;X
TECH_APP_AIRCRAFT_64_NAME;21st Century CW ECM/EW;;;;;;;;;;X
TECH_APP_AIRCRAFT_64_DESC;;;;;;;;;;;X
TECH_APP_LD_1_NAME;Local Logistics;;;;;;;;;;X
TECH_APP_LD_2_NAME;Logistic Chain Implementation;;;;;;;;;;X
TECH_APP_LD_3_NAME;Regional Logistics;;;;;;;;;;X
TECH_APP_LD_4_NAME;Logistic Chain Implementation;;;;;;;;;;X
TECH_APP_LD_5_NAME;Continental Logistics;;;;;;;;;;X
TECH_APP_LD_6_NAME;Logistic Chain Implementation;;;;;;;;;;X
TECH_APP_LD_7_NAME;Worldwide Logistics;;;;;;;;;;X
TECH_APP_LD_8_NAME;Logistic Chain Implementation;;;;;;;;;;X
TECH_APP_LD_10_NAME;Command, Control & Intelligence;;;;;;;;;;X
TECH_APP_LD_11_NAME;Mechanized Applications;;;;;;;;;;X
TECH_APP_LD_12_NAME;Armored Applications;;;;;;;;;;X
TECH_APP_LD_13_NAME;Amphibious Applications;;;;;;;;;;X
TECH_APP_LD_14_NAME;Paradrop Applications;;;;;;;;;;X
TECH_APP_LD_15_NAME;Airmobile Applications;;;;;;;;;;X
TECH_APP_LD_16_NAME;Special Operations;;;;;;;;;;X
TECH_APP_LD_17_NAME;Gunship Applications;;;;;;;;;;X
TECH_APP_LD_20_NAME;Command, Control, Communications & Intelligence;;;;;;;;;;X
TECH_APP_LD_21_NAME;Mechanized Applications;;;;;;;;;;X
TECH_APP_LD_22_NAME;Armored Applications;;;;;;;;;;X
TECH_APP_LD_23_NAME;Amphibious Applications;;;;;;;;;;X
TECH_APP_LD_24_NAME;Paradrop Applications;;;;;;;;;;X
TECH_APP_LD_25_NAME;Airmobile Applications;;;;;;;;;;X
TECH_APP_LD_26_NAME;Special Operations;;;;;;;;;;X
TECH_APP_LD_27_NAME;Gunship Applications;;;;;;;;;;X
TECH_APP_LD_30_NAME;Command, Control, Communications, Computers & Intelligence;;;;;;;;;;X
TECH_APP_LD_31_NAME;Mechanized Applications;;;;;;;;;;X
TECH_APP_LD_32_NAME;Armored Applications;;;;;;;;;;X
TECH_APP_LD_33_NAME;Amphibious Applications;;;;;;;;;;X
TECH_APP_LD_34_NAME;Paradrop Applications;;;;;;;;;;X
TECH_APP_LD_35_NAME;Airmobile Applications;;;;;;;;;;X
TECH_APP_LD_36_NAME;Special Operations;;;;;;;;;;X
TECH_APP_LD_37_NAME;Gunship Applications;;;;;;;;;;X
TECH_APP_LD_40_NAME;C4I Interoperability;;;;;;;;;;X
TECH_APP_LD_41_NAME;Mechanized Applications;;;;;;;;;;X
TECH_APP_LD_42_NAME;Armored Applications;;;;;;;;;;X
TECH_APP_LD_43_NAME;Amphibious Applications;;;;;;;;;;X
TECH_APP_LD_44_NAME;Paradrop Applications;;;;;;;;;;X
TECH_APP_LD_45_NAME;Airmobile Applications;;;;;;;;;;X
TECH_APP_LD_46_NAME;Special Operations;;;;;;;;;;X
TECH_APP_LD_47_NAME;Gunship Applications;;;;;;;;;;X
TECH_APP_LD_50_NAME;C4I, Surveillance, Targenting & Recon;;;;;;;;;;X
TECH_APP_LD_51_NAME;Mechanized Applications;;;;;;;;;;X
TECH_APP_LD_52_NAME;Armored Applications;;;;;;;;;;X
TECH_APP_LD_53_NAME;Amphibious Applications;;;;;;;;;;X
TECH_APP_LD_54_NAME;Paradrop Applications;;;;;;;;;;X
TECH_APP_LD_55_NAME;Airmobile Applications;;;;;;;;;;X
TECH_APP_LD_56_NAME;Special Operations;;;;;;;;;;X
TECH_APP_LD_57_NAME;Gunship Applications;;;;;;;;;;X
TECH_APP_LD_60_NAME;Cold War Operational Art;;;;;;;;;;X
