#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
########################################;;;;;;;;;;;X
#  Division Description;;;;;;;;;;;X
########################################;;;;;;;;;;;X
LDESC_INTERCEPTOR;Interceptors are short-range fighters designed to destroy enemy bombers. They have high speed and good manouverability to make them agile enough to evade the machine guns of the bombers, while having the firepower needed to disable a heavy, armoured bomber.  Against enemy fighters, they are less effective yet they still put up a good fight.;Les intercepteurs sont des chasseurs а courte portйe optimisйs pour combattre les bombardiers ennemis. Leur vitesse est trиs importante et ils bйnйficient d'une grande maniabilitй, ce qui les rend suffisamment agiles pour йchapper aux mitrailleuses des bombardiers. Ils sont un peu moins efficaces contre les chasseurs ennemis, mais tout de mкme capables de se dйfendre correctement.;Gli Intercettori sono caccia a corto raggio ottimizzati per il combattimento contro i bombardieri nemici. Sono molto veloci e facilmente manovrabili, cosa che permette loro di schivare con agilitа le mitragliatrici dei bombardieri nemici. Contro i caccia risultano un po' meno efficaci, ma sono comunque in grado di combattere in modo soddisfacente.;Los interceptores son cazas de corto alcance optimizados para el combate contra bombarderos enemigos. Tienen una gran velocidad y una buena maniobrabilidad para resultar lo bastante бgiles como para evadir las ametralladoras de los bombarderos. Son algo menos efectivos contra los cazas enemigos, aunque siguen siendo un buen reto.;Abfangjдger sind Kurzstrecken-Jдger, die fьr den Kampf gegen feindliche Bomber optimiert sind. Sie sind дuЯerst schnell und manцvrierfдhig, weswegen sie leicht den Maschinengewehren der Bomber ausweichen kцnnen. Gegen feindliche Jдger sind sie weniger effektiv, halten sich dennoch ganz gut.;Myњliwce przechwytuj№ce to samoloty maіego zasiкgu, projektowane z myњl№ o walce przeciw wrogim bombowcom. S№ bardzo szybkie i wystarczaj№co zwrotne, by unikaж nieprzyjacielskiego ostrzaіu z karabinуw maszynowych. S№ nieco mniej skuteczne przeciwko myњliwcom, ale z nimi takїe nieџle sobie radz№.;;Перехватчики - это истребители ближнего радиуса действия, оптимизированные для борьбы с вражескими бомбардировщиками. У них высокая скорость и хорошая маневренность, что позволяет им уворачиваться от пулеметов бомбардировщиков. Но они менее эффективны в борьбе с истребителями, хотя и могут неплохо постоять за себя.;;;X
LDESC_MULTI_ROLE;Fighters are the backbone of any air force. They are used to achieve air superiority, engage enemy bombers and fighters. They are all-rounders, being able to fulfill any mission given to them, but excelling at none in particular.;Les chasseurs reprйsentent la 'colonne vertйbrale' de l'armйe de l'air, ils servent а attaquer les bombardiers et les chasseurs ennemis, et, utilisйs judicieusement, confиrent la supйrioritй aйrienne. Ce sont des appareils polyvalents, qui peuvent remplir toutes les missions qui leur sont confiйes, mais qui n'excellent dans aucune en particulier.;I Caccia sono la spina dorsale di ogni forza aerea. Vengono usati per ottenere la superioritа aerea, attaccare i bombardieri e i caccia nemici. Sono velivoli completi, in grado di eseguire qualsiasi missione, senza perт eccellere in alcuna.;Los cazas son la columna vertebral de cualquier fuerza aйrea. Se usan para lograr la superioridad aйrea y para combatir a bombarderos y cazas enemigos. Son polifacйticos, capaces de cumplir cualquier misiуn que se les encomiende, pero sin destacar en nada concreto. ;Mehrzweckjдger sind das Rьckgrat jeder Luftwaffe. Sie werden gegen feindliche Bomber und Jдger und zum Erlangen der Luftьberlegenheit eingesetzt. Sie kцnnen universal in jeder Mission eingesetzt werden, tun sich aber bei keiner sonderlich hervor. ;Myњliwce stanowi№ rdzeс kaїdej floty powietrznej. Wykorzystuje siк je do uzyskania przewagi w powietrzu oraz zwi№zywania walk№ myњliwcуw i bombowcуw wroga. S№ wszechstronne i mog№ realizowaж rуїnorodne misje, ale w їadnych siк nie specjalizuj№.;;Истребители - это основа любых ВВС.Они используются для завоевания превосходства в воздухе, для перехвата вражеских самолетов и для многих других целей. Будучи универсальными, они способны выполнить любую миссию, но с меньшей эффективностью, чем это делают более специализированные самолеты.;;;X
LDESC_ESCORT;Escort Fighters are long-range fighters, designed to escort bombers and keep enemy interceptors from the bombers. They are drilled in tactics to achieve this mission and receive a bonus when escorting bombers. In Air Superiority missions, they are less effective.;Les chasseurs d'escorte sont des chasseurs а rayon d'action long destinйs а escorter les bombardiers et а йloigner les intercepteurs ennemis des bombardiers. Ils sont entraоnйs aux tactiques nйcessaires pour rйussir ce type de mission, et bйnйficient d'un bonus important quand ils escortent des bombardiers. Ils sont, en terme de supйrioritй aйrienne, comme qui dirait un peu moins efficaces.;I Caccia di scorta sono caccia ad ampio raggio progettati per scortare i bombardieri e tenere lontani gli intercettori nemici. Sono addestrati a questo scopo e quando scortano i bombardieri ricevono un grosso bonus. Sono un po' meno efficaci nella Superioritа aerea.;Los cazas de escolta son aviones de gran alcance diseсados para proteger bombarderos y mantener a los interceptores enemigos lejos de ellos. Estбn entrenados en tбcticas especнficas para cumplir su misiуn y logran una gran ventaja cuando escoltan a bombarderos. Son algo menos eficaces en superioridad aйrea.;Begleitjдger sind Langstrecken-Jдger, die dafьr geschaffen sind, Bomber zu eskortieren und feindliche Abfangjдger von den Bombern fernzuhalten. Sie sind fьr ihre Mission taktisch hoch ausgebildet und erhalten Bonuspunkte, wenn sie Bomber begleiten. Zum Erlangen der Luftьberlegenheit sind sie weniger geeignet.;Myњliwce eskortuj№ce to samoloty duїego zasiкgu, przeznaczone do eskorty cennych bombowcуw. Ich taktyka skupia siк na wykonywaniu zadanej misji, a w poі№czeniu z bombowcami otrzymuj№ one znacz№ce premie. W bezpoњrednich walkach o przewagк w powietrzu s№ jednak mniej efektywne.;;Истребители сопровождения - это истребители с высоким радиусом действия, предназначенные для защиты бомбардировщиков от вражеских перехватчиков. Пилотов истребителей сопровождения обучаются тактике защиты бомбардировщиков, что дает им большое преимущество при сопровождении бомбардировщиков, но делает их менее эффективными в обычном воздушном бою, например при завоевании превосходства в воздухе.;;;X
LDESC_STRATEGIC_BOMBER;Strategic Bombers are the heaviest type of aircraft, designed to deliver a large payload of bombs to enemy provinces, with the aim of crippling his industry and infrastructure. However, the Strategic Bomber is slow despite its long range, which can make it vulnerable to attack by fighters.;Les bombardiers stratйgiques sont les plus lourds des avions. Ils sont conзus pour transporter d'importantes charges de bombes а lвcher sur les provinces ennemies dans le but de dйtruire leur industrie et leur infrastructure. Le bombardier stratйgique est un avion а long rayon d'action, mais lent, ce qui le rend particuliиrement vulnйrable aux attaques de chasseurs.;I bombardieri strategici sono i velivoli piщ pesanti e sono progettati per trasportare grossi carichi di bombe fino alle province nemiche, allo scopo di distruggerne industrie e infrastrutture. In ogni caso, nonostante l'ampio raggio d'azione, sono lenti e vulnerabili agli attacchi dei caccia.;Los bombarderos estratйgicos son las mбs pesadas de las aeronaves y estбn diseсados para soltar una enorme carga de bombas sobre las provincias del enemigo, con el propуsito de devastar su industria e infraestructuras. Sin embargo, el bombardero estratйgico es lento pese a su gran alcance, lo que lo hace muy vulnerable al ataque de los cazas.;Strategische Bomber sind die schwersten Flugzeugtypen und speziell dafьr konstruiert, eine groЯe Menge Bomben in die feindliche Provinz zu transportieren. Ihr Ziel ist die Schдdigung von Industrie und Infrastruktur. Die strategischen Bomber sind trotz ihrer Reichweite langsam, weswegen sie leicht von Jдgern angegriffen werden kцnnen.;Bombowce strategiczne to najciкїszy typ samolotуw, a ich przeznaczeniem jest zrzucenie jak najwiкkszej iloњci bomb na terytorium wroga, w celu sparaliїowania jego przemysіu i zniszczenia infrastruktury. Mimo duїego zasiкgu, bombowce strategiczne s№ powolne, co czyni je іatwym іupem dla myњliwcуw.;;Стратегический бомбардировщик - это самый тяжелый вид военного самолета, предназначенный для доставки большого количества бомб на территорию врага с целью нанести ущерб вражеской промышленности и инфраструктуре. Однако стратегический бомбардировщик относительно медленный самолет, что делает его уязвимым во время атак истребителей.;;;X
LDESC_TACTICAL_BOMBER;Tactical Bombers are medium-sized aircraft, larger than Fighters, yet smaller than Strategic Bombers, which are used primarily for delivering attacks against enemy ground units such as Armour and Infantry.  Although they have a limited dog-fighting capability, they can be easily outmatched by Fighters in air combat.;Les bombardiers tactiques sont des appareils de taille moyenne, plus grands que les chasseurs, plus petits que les bombardiers stratйgiques. Ils sont conзus pour attaquer les unitйs terrestres ennemies telles que les blindйs ou l'infanterie. Leur capacitй est limitйe en ce qui concerne les combats aйriens et ils sont assez facilement йliminйs par les chasseurs.;I bombardieri tattici sono velivoli di media grandezza (piщ grandi dei caccia, ma meno dei bombardieri strategici), utilizzati principalmente per attaccare le unitа terrestri come la fanteria e le unitа corazzate. Sebbene possiedano una limitata capacitа di combattimento aereo, sono facilmente sopraffatti dai caccia.;Los bombarderos tбcticos son aeronaves de tamaсo intermedio (mayores que los cazas, pero menores que los bombarderos estratйgicos) que se usan bбsicamente para atacar las unidades terrestres enemigas, como la infanterнa y los blindados.  Aunque tienen una capacidad limitada de combate a corta distancia, no son rivales para los cazas.;Taktische Bomber sind mittelgroЯe Flugzeuge, grцЯer als Jдger aber kleiner als strategische Bomber. Sie werden hauptsдchlich dazu verwendet, feindliche Bodeneinheiten, wie Panzer und Infanterie anzugreifen. Da sie ьber eine eingeschrдnkte Nahkampffдhigkeit verfьgen, kцnnen sie leicht von Jдgern im Luftkampf abgeschossen werden.;Bombowce taktyczne to samoloty њredniej wielkoњci, wiкksze od myњliwcуw, lecz mniejsze od bombowcуw strategicznych. Celem ich dziaіania s№ przede wszystkim ataki przeciwko wrogiej piechocie i pojazdom pancernym. Mimo, iї posiadaj№ pewn№ zdolnoњж walki w powietrzu, nie s№ w stanie stawiж czoіa myњliwcom.;;Тактический бомбардировщик - самолет средних размеров, больше, чем истребитель, но меньше стратегического бомбардировщика, который используется в основном для атаки на вражеские сухопутные части, такие как бронетанковые и пехотные войска. Однако их способность вести воздушный бой ограничена, они вероятнее всего потерпят поражение в бою с истребителями.;;;X
LDESC_TRANSPORT_PLANE;Transport Planes are designed to ferry men and materials over long distances quickly. Paratroops need Transport Planes in order to make a paradrop.;Les avions de transport sont conзus pour dйplacer rapidement hommes et matйriel sur de longues distances. L'arrivйe des parachutistes а leur destination finale est assurйe par les avions de transport qui continuent ensuite de les rйapprovisionner par voie aйrienne.;Gli aerei da trasporto sono stati progettati per trasportare rapidamente uomini e materiali a grande distanza. Sono utilizzati principalmente dai paracadutisti per farsi portare sull'obiettivo e ottenere rifornimenti aerei.;Los aviones de transporte estбn diseсados para transbordar hombres y materiales a largas distancias, hasta donde se los necesite con rapidez. Los paracaidistas confнan en los aviones de transporte para llegar hasta su objetivo y ser abastecidos desde el aire.;Transportflugzeuge sind dazu geschaffen, Mдnner und Material schnell ьber lange Strecken an ihren Einsatzort zu transportieren. Die Fallschirmjдger sind von den Transportflugzeugen in hohem MaЯe abhдngig. Ohne sie kцnnen sie weder ihr Ziel erreichen noch von ihnen aus der Luft versorgt werden.;Samoloty transportowe sіuї№ do przewozu ludzi i materiaіуw na duїe odlegіoњci, w krуtkim czasie. Spadochroniarze korzystaj№ z nich jako platformy transportowej i zaopatrzeniowej.;;Транспортные самолеты предназначены для перевозки людей и боеприпасов через большие расстояния туда, где в них нуждаются. Воздушно-десантные войска используют транспортные самолеты с целью добраться до объекта, а также для пополнения запасов с воздуха.;;;X
LDESC_BATTLESHIP;The Battleship is the Queen of the Sea. It is a massive floating gun platform, designed primarily to engage enemy capital ships at long range and send them to the bottom of the ocean. However, they are now vulnerable to air or submarine torpedo attacks, and the advent of the Aircraft Carrier has started to number their days.;Le cuirassй est le roi du combat naval. Gigantesque plate-forme de tir aux multiples canons, ce navire a йtй spйcialement conзu pour attaquer les navires ennemis. Il est toutefois particuliиrement vulnйrable aux attaques aйriennes ou sous-marines (par torpilles) et la crйation de porte-avions fut, pour cette classe, le dйbut de la fin.;La corazzata и la regina delle acque. Si tratta di un'enorme piattaforma armata galleggiante, progettata per attraccare le navi principali da molto lontano e spedirle sul fondo dell'oceano. In ogni caso, essa и vulnerabile agli attacchi aerei o ai siluri per sommergibili. Inoltre, l'avvento delle portaerei ne ha segnato i giorni.;El acorazado es el rey del mar, una enorme plataforma caсonera flotante diseсada bбsicamente para ocuparse de las grandes unidades de combate enemigas desde lejos y enviarlas al fondo del mar. Sin embargo, es vulnerable a los ataques de los torpedos, aйreos o submarinos y, con la apariciуn del portaaviones, tiene los dнas contados.;Das Schlachtschiff ist die Kцnigin der Meere. Es ist eine massive schwimmende Waffenplattform, die dazu geschaffen ist in erster Linie gegen feindliche GroЯkampfschiffe ьber eine lange Distanz hinweg vorzugehen und sie auf den Grund des Ozeans zu schicken. Leider sind sie gegenьber Torpedoattacken von U-Booten verwundbar und durch die Einfьhrung von Flugzeugtrдgern sind ihre Tage gezдhlt.;Pancernik to wіadca mуrz. Jest to potкїna, pіywaj№ca platforma ogniowa, przeznaczona gіуwnie do walki na dіugich dystansach zatapiania okrкtуw wroga. Pancerniki pozostaj№ jednak wraїliwe na ataki z powietrza i ataki torpedowe okrкtуw podwodnych, a wprowadzenie lotniskowcуw do floty oznacza, їe dni ich њwietnoњci s№ juї policzone.;;Линкор является Владыкой Морей. Это массивная плавающая тяжеловооруженная платформа, предназначенная в основном для ведения боя с крупными боевыми кораблями врага на большом расстоянии с целью их потопления. Однако они остаются уязвимыми перед воздушными атаками и атаками подводных лодок, и с появлением авианосцев этот корабль начал отсчет своих последних дней.;;;X
LDESC_LIGHT_CRUISER;Light Cruisers are little more than large destroyers. They are usually lightly armored to give good speed and range. They are normally used in an escort role for capital ships like battleships or carriers, granting protection mainly from enemy air attacks, but also from enemy submarines.;Les croiseurs lйgers sont simplement de gros destroyers. Ils sont gйnйralement lйgиrement blindйs, ce qui leur confиre une portйe et une vitesse correctes. On les utilise en principe pour escorter des navires clйs, comme les cuirassйs, ou les porte-avions , ils protиgent principalement des attaques aйriennes de l'ennemi, mais peuvent йgalement agir en cas d'attaque de sous-marin ennemi.;Gli Incrociatori leggeri sono qualcosa di piщ di grossi cacciatorpedinieri. Di solito presentano una corazza leggera che consente una buona velocitа e raggio d'azione. Vengono solitamente usati come scorta per le navi principali come le corazzate o le portaerei, per la difesa dagli attacchi aerei nemici, ma anche dai sottomarini nemici.;Los cruceros ligeros son poco mбs que grandes destructores. Normalmente van ligeramente acorazados para lograr una buena velocidad y alcance. Generalmente se emplean como escoltas de grandes buques, como acorazados o portaaviones, y les proporcionan protecciуn principalmente contra ataques aйreos enemigos, pero tambiйn contra submarinos.;Leichte Kreuzer sind nicht viel mehr als groЯe Zerstцrer. Normalerweise sind sie zugunsten von Geschwindigkeit und Reichweite leicht bewaffnet. Sie werden als Begleitschiffe fьr GroЯkampfschiffe wie Schlachtschiffe oder Flugzeugtrдger eingesetzt, um sie gegen feindliche Luftangriffe oder U-Boote zu schьtzen.;Lekkie kr№їowniki s№ niewiele wiкksze od duїych niszczycieli. S№ zazwyczaj lekko opancerzone, co gwarantuje im duї№ prкdkoњж i zasiкg. Ich podstawowym zadaniem jest eskorta okrкtуw gіуwnych, takich jak pancerniki czy lotniskowce i ochranianie ich przed atakami z powietrza i ze strony wrogich okrкtуw podwodnych.;;Легкий крейсер по размеру чуть крупнее эсминца. Он обладает легкой броней, но высокой скоростью и дальностью. Обычно легкие крейсера используются для сопровождения кораблей линейного типа (линкоров и линейных крейсеров), обеспечивая защиту от воздушных и, в меньшей степени, от подводных атак.;;;X
LDESC_HEAVY_CRUISER;Heavy Cruisers are larger and more heavily armored than their lighter counterparts. They have larger main guns, giving them the ability to bombard enemy units on land. They are effective against enemy surface ships, especially destroyers and light cruisers, but are susceptible to air and submarine attacks.;Les croiseurs lourds sont gйnйralement plus gros et plus blindйs que leurs homologues lйgers. Leurs canons principaux sont plus gros, ce qui leur permet de bombarder les unitйs ennemies а terre. Ils sont efficaces contre les navires de surface ennemis, principalement contre les destroyers et les croiseurs lйgers, mais sont vulnйrables aux attaques aйriennes et aux sous-marins.;Gli Incrociatori pesanti sono piщ grossi e corazzati in modo piщ pesante rispetto alle controparti leggere. Dispongono di cannoni principali piщ grandi che consentono di bombardare le unitа nemiche a terra. Sono efficaci contro le navi di superficie nemiche, soprattutto cacciatorpedinieri e incrociatori leggeri, ma sono molto vulnerabili ad attacchi aerei e sottomarini.;Los cruceros pesados son mayores y estбn mбs fuertemente acorazados que sus homуlogos mбs ligeros. Tienen caсones mayores, lo que les da la capacidad de bombardear unidades enemigas en tierra. Son eficaces contra buques de superficie enemigos, sobre todo destructores y cruceros ligeros, pero vulnerables a los ataques aйreos y de submarinos.;Schwere Kreuzer sind grцЯer und schwerer bewaffnet als ihre leichteren Gegenstьcke. Sie verfьgen ьber grцЯere Hauptkanonen, mit denen sie auch feindliche Einheiten an Land angreifen kцnnen. Sie sind gegen feindliche Ьberwasserschiffe, hauptsдchlich Zerstцrer und leichte Kreuzer, einsetzbar aber leider recht anfдllig fьr Luft- und U-Boot-Angriffe.;Ciкїkie kr№їowniki s№ znacznie wiкksze i lepiej opancerzone od ich lekkich odmian. Maj№ wiкksze dziaіa, daj№ce im zdolnoњж bombardowania jednostek na l№dzie. S№ efektywne przeciwko jednostkom nawodnym, gіуwnie niszczycielom i lekkim kr№їownikom, ale s№ teї podatne na ataki z powietrza i ze strony okrкtуw podwodnych.;;Тяжелый крейсер крупнее и выносливее легкого крейсера. У него крупнее калибр орудий, что дает ему возможность обстреливать прибрежные зоны. Тяжелые крейсера эффективны против легких крейсеров и эсминцев, но уязвимы для подводных и воздушных атак.;;;X
LDESC_BATTLECRUISER;Battlecruisers are very heavy cruisers that combine large main guns and good armor with reasonable speed and a good range. They are mainly used against enemy shipping lanes, able to outrun enemy battleships and able to outfight convoy escorts.;Les croiseurs CC sont des croiseurs extrкmement lourds qui allient а de trиs gros canons principaux, un bon blindage, une vitesse raisonnable et une bonne portйe. On les utilise surtout contre les routes maritimes ennemies, car ils sont capables de distancer les cuirassйs ennemis, et disposent d'une puissance de combat plus importante que les bвtiments d'escorte des convois.;Gli Incrociatori da guerra sono incrociatori molto pesanti che uniscono grossi cannoni principali e una valida corazza a una buona velocitа e raggio d'azione. Sono usati principalmente contro le rotte di navigazione nemiche, sono in grado di superare in velocitа le corazzate e sconfiggere le scorte dei convogli.;Los buques de guerra son cruceros muy pesados que combinan grandes caсones y un gran blindaje con una velocidad razonable y una buena autonomнa. Se usan principalmente contra rutas marнtimas enemigas y son capaces de superar a los acorazados enemigos y de destruir los escoltas de los convoyes.;Schlachtkreuzer sind sehr schwere Kreuzer, die groЯe Hauptkanonen und Panzerung mit einer relativ guten Geschwindigkeit und Reichweite kombinieren. Sie werden hauptsдchlich gegen feindliche SchifffahrtsstraЯen eingesetzt um feindliche Schlachtschiffe einzuholen und Konvoi-Eskorten zu versenken.;Kr№їowniki liniowe s№ najciкїszymi kr№їownikami, і№cz№cymi w sobie zalety olbrzymich dziaі i dobrego pancerza oraz rozs№dnej mobilnoњci i zasiкgu. S№ wykorzystywane gіуwnie do atakуw na szlaki morskie - s№ w stanie uciec pancernikom, a jednoczeњnie przewaїaj№ siі№ ognia nad eskort№ konwoju.;;Линейный крейсер - это сверхтяжелый крейсер, совмещающий сильную корабельную артиллерию и мощную броню с неплохой скоростью и большой дальностью действия. Способность уничтожить корабли сопровождения конвоя или уйти от вражеских линкоров за счет преимущества в скорости делает линейные крейсеры эффективными в атаке на вражеские транспортные пути.;;;X
LDESC_DESTROYER;The Destroyer is the smallest and the fastest of the surface ships. It is lightly armed in comparison with the battleship, but its speed and maneuverability allow it to provide a good first line of defence away from the main capital ships of a fleet, and its light guns are useful for engaging aircraft. Destroyers are usually combined in groups and used for convoy escort and anti-submarine duties.;Les destroyers sont les plus petits et les plus rapides des bвtiments de surface. Ils sont peu armйs par rapport aux cuirassйs, mais leur vitesse et leur maniabilitй permettent d'en faire une bonne dйfense de premiиre ligne afin de protйger les bвtiments principaux d'une flotte. Par ailleurs les canons lйgers de ces navires sont utiles pour йloigner les menaces aйriennes. Les destroyers sont gйnйralement dйployйs par groupes et utilisйs pour escorter des convois ou dйtruire des sous-marins.;Il cacciatorpediniere и la nave piщ piccola e veloce. Nonostante l'armamento sia meno potente di quello delle corazzate, costituisce comunque un'ottima prima linea difensiva, lontana dalle navi principali della flotta, grazie alla rapiditа e alla manovrabilitа. Le sue armi leggere sono utili per contrastare le minacce aeree. Solitamente, i cacciatorpediniere si spostano in gruppi e sono utilizzati per scortare i convogli e neutralizzare i sommergibili.;El destructor es la mбs pequeсa y rбpida de las naves de superficie. Lleva un armamento mбs ligero que el acorazado, pero su velocidad y maniobrabilidad le permiten constituir una buena primera lнnea de defensa, lejos de las grandes unidades de combate de la flota, y sus caсones ligeros son muy ъtiles para abatir a objetivos aйreos que amenacen desde el aire. Normalmente, los destructores se combinan en grupos y se usan como escoltas de convoyes y en misiones antisubmarinas.;Der Zerstцrer ist das kleinste und schnellste der Ьberwasserschiffe. Er ist im Gegensatz zum Schlachtschiff leicht bewaffnet, dafьr aber sehr manцvrierfдhig, weswegen er gut in erster Verteidigungslinie, weit entfernt von den groЯen Hauptschiffen der Flotte, eingesetzt werden kann. Seine leichten Waffen sind gegen Bedrohungen aus der Luft sehr hilfreich. Zerstцrer sind normalerweise in Gruppen eingeteilt und werden als Konvoi-Eskorten und fьr die U-Boot-Abwehr eingesetzt.;Niszczyciel to najmniejszy i najszybszy z okrкtуw nawodnych. Jest lekko uzbrojony w porуwnaniu z pancernikiem, ale jego prкdkoњж i zdolnoњж manewrowania czyni№ z niego doskonaі№ pierwsz№ liniк obrony z dala od okrкtуw gіуwnych floty, a jego lekkie dziaіa pozwalaj№ nad№їaж za celami powietrznymi. Niszczyciele s№ najczкњciej і№czone w grupy i wykorzystywane do eskortowania konwojуw oraz walki przeciwko okrкtom podwodnym.;;Эсминец является самым маленьким и быстрым кораблем. По сравнению с линкорами он легковооружен, но его скорость и маневренность позволяет обеспечить надежную линию обороны основных крупных боевых кораблей и всего флота, его легкое вооружение используется для уничтожения опасных воздушных целей. Эсминцы обычно действуют группами и используются для сопровождения, прикрытия и слежения за подводными лодками.;;;X
LDESC_CARRIER;The Aircraft Carrier is rapidly becoming the most important naval vessel. Its ability to project power through the aircraft it carries makes it dangerous to other capital ships and land forces. However, the ship itself is only lightly armed and must rely on other naval units, as well as its own aircraft, to afford it protection.;Le porte-avions ne tarda pas а devenir le plus important des bвtiments de surface. Sa capacitй а mettre en oeuvre une importante puissance militaire grвce aux avions qu'il transporte en fait une menace constante pour les bвtiments ennemis et les forces terrestres. Le navire en lui-mкme йtant peu armй, sa survie dйpend des avions qu'il transporte et des autres unitйs navales.;La portaerei sta diventando rapidamente la nave piщ importante. La possibilitа di sfruttare la potenza dei velivoli che trasporta la rende pericolosa per le navi nemiche piщ importanti e per le forze di terra. Ciononostante, и poco armata e deve fare affidamento su altre forze navali (oltre che sui propri aeroplani) per la protezione.;El portaaviones se estб convirtiendo rбpidamente en el navнo mбs importante. Su capacidad para 'proyectar poder' mediante las aeronaves que lleva lo hace muy peligroso para otras grandes unidades de combate y las fuerzas terrestres. Sin embargo, el barco en sн sуlo va armado ligeramente y debe confiar en otras unidades navales, asн como en sus propios aviones, para protegerse.;Der Flugzeugtrдger ist auf dem Weg das wichtigste Kriegsschiff zu werden. Seine Fдhigkeit, Flugzeuge transportieren zu kцnnen macht ihn fьr GroЯkampfschiffe und Landtruppen sehr gefдhrlich. Der Trдger selbst ist nur leicht bewaffnet und muss von anderen Marineeinheiten sowie der eigenen Flugzeugstaffel geschьtzt werden.;Lotniskowiec szybko staje siк coraz waїniejszym okrкtem we flocie. Jego zdolnoњж dostarczania siіy ognia dziкki samolotom stanowi zagroїenie dla wrogich okrкtуw gіуwnych i siі l№dowych. Sam okrкt jest lekko uzbrojony i w przypadku ataku wroga musi polegaж na innych jednostkach oraz swoich samolotach.;;Авианосец постепенно становится самым важным морским судном. Его способность демонстрировать свою мощь с помощью самолетов, находящихся у него на борту, делает его опасным для других крупных боевых кораблей и сухопутных войск. Однако сам корабль весьма скудно вооружен и должен полагаться на другие морские части, так же, как и на свои самолеты во время атаки.;;;X
LDESC_SUBMARINE;The Submarine is designed to travel underwater allowing it to operate clandestinely against other naval units. Its main armament consists of torpedoes which are deadly against all other types of vessel, be they Carrier, Battleship, Naval Transport or another Submarine. However, the Submarine can be handicapped by a short range and new technologies to improve them can be expensive.;Les sous-marins sont conзus pour voyager sous la surface de l'eau afin d'entreprendre des actions clandestines contre les autres unitйs navales. Leurs armes principales sont les torpilles, fatales а tous types de vaisseaux (porte-avions, cuirassйs, cargos ou sous-marins). Leur autonomie est plutфt rйduite et les nouvelles technologies permettant de les amйliorer sont assez coыteuses.;Il sommergibile и progettato per viaggiare sott'acqua e operare di nascosto contro le unitа navali nemiche. Il suo armamento principale consiste in siluri, letali contro portaerei, corazzate, navi da trasporto, ecc. In ogni caso, il sommergibile и penalizzato da un corto raggio d'azione e dall'alto costo delle nuove tecnologie a esso applicate.;El submarino estб diseсado para viajar bajo el agua, lo que le permite operar clandestinamente contra otras unidades navales. Su armamento principal se compone de torpedos que pueden resultar mortales contra todo tipo de naves, ya sean cargueros, acorazados, transportes navales u otros submarinos. Sin embargo, tiene la desventaja de su corto alcance y las nuevas tecnologнas para mejorarlo pueden ser muy caras.;Das U-Boot ist dazu konzipiert, sich unter Wasser fortzubewegen, weswegen es heimlich gegen andere Marineeinheiten vorgehen kann. Seine hauptsдchliche Bewaffnung besteht aus Torpedos, die fьr alle anderen Schiffe tцdlich sein kцnnen, ob es sich nun um einen Trдger, ein Schlachtschiff, Seetransporter oder andere U-Boote handelt. Das U-Boot kann durch seine geringe Reichweite behindert sein und neue Technologien zu seiner Verbesserung sind teuer.;Okrкt podwodny zostaі zaprojektowany do przemieszczania siк pod wod№, co pozwala mu atakowaж wrogie okrкty z ukrycia. Jego broс stanowi№ gіуwnie torpedy, zabуjcze zarуwno dla lotniskowcуw, pancernikуw, transportowcуw jak i innych okrкtуw podwodnych. Okrкty podwodne maj№ jednak ograniczony zasiкg, a technologia ich ulepszania moїe okazaж siк bardzo kosztowna.;;Подводная лодка предназначена для передвижения под водой и проведения тайных операций против других морских соединений. Ее главным оружием являются торпеды, которые могут быть смертоносными для других судов, будь это авианосец, линкор, транспортный корабль или другая подводная лодка. Однако подводная лодка может быть неполноценной из-за малого радиуса действия и по причине того, что новые технологии для ее усовершенствования очень дорогостоящи.;;;X
